label,payload,family,payload_type,method,run_id,sample_index,length,num_unique_chars,entropy,alpha_count,digit_count,space_count,punct_count,alpha_ratio,digit_ratio,space_ratio,punct_ratio,single_quote_count,double_quote_count,dash_count,slash_count,star_count,equals_count,semicolon_count,paren_count,percent_count,underscore_count,comma_count,operator_count,has_single_quote,has_double_quote,has_comment_dashdash,has_comment_hash,has_comment_block,has_equal,has_parentheses,has_semicolon,has_percent_encoding,has_hex_literal,has_concat_operator,kw_select,kw_union,kw_where,kw_from,kw_and,kw_or,kw_insert,kw_update,kw_delete,kw_drop,kw_create,kw_alter,kw_sleep,kw_benchmark,kw_waitfor,kw_delay,kw_information_schema,kw_table,kw_column,kw_database,kw_cast,kw_convert,kw_concat,kw_substr,kw_substring,kw_ascii,kw_char,kw_load_file,kw_outfile,kw_exec,keyword_total
attack,7'tcoY70r  (    0l (     604204     (      )      chrat    (      2  9   1  =      (      sy =   anpu_50d.selse   (      (      1    (     )     *       )      ,error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,10,160.0,31.0,2.5471459313533793,23.0,16.0,104.0,17.0,0.14375,0.1,0.65,0.10625,1.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"vaWmMt   sse||ctar   casy  (  (       (    an60x7)_   (    48237      (       (        ) an     (   )      (      )      12,7,a7076a   (      (   ,x71    x  (  ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,11,160.0,27.0,2.674202658390726,26.0,17.0,96.0,21.0,0.1625,0.10625,0.6,0.13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"3  gr_x71'  (  ca71     (       (   07,0xxsI1,   ( ,  sechr7   dgr  (    |||ct   (   (  9    (     0ceasle     (      ct     (   (     (     act    (       (   ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,12,160.0,23.0,2.581190476112368,30.0,12.0,96.0,22.0,0.1875,0.075,0.6,0.1375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1'   (   68071      (      (      (   selsect9 _x717,  FIM     (   0297068,   (      (      secat,  (      (  |(     v  )     ||at  (      )     0x7dsoy0xy   ( ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,13,160.0,28.0,2.8410789953389033,26.0,20.0,92.0,22.0,0.1625,0.125,0.575,0.1375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"'eta7at      dr )       )  ,  an  S   (      (       )        )      ( 0xx7111     (     45,    (    (     0x51   5,ct    0cost   )     (     0x71,   a76      )",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,14,160.0,22.0,2.3829572090423503,21.0,18.0,103.0,18.0,0.13125,0.1125,0.64375,0.1125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"-x71a7170lnasecta7,a7171    op   set     (       (     sy (     )   '     )    (wFf|le    1209   410897,  (     )        epcat    )    | (    cat  552,     ||t ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,15,160.0,29.0,3.0993766603737414,32.0,24.0,85.0,19.0,0.2,0.15,0.53125,0.11875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1'7e )  121      1172,    )    |co(       (49         (    )      e1        (   0x7,|   whnct   0l)  ,0x67, ont    (      (       )       (       (      ,)     ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,16,160.0,22.0,2.319553986511131,15.0,18.0,105.0,22.0,0.09375,0.1125,0.65625,0.1375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1'   (   ,sit7   )  0x7,971,    secalsel select    )9   1ad0nct'    )||catoselect   >     )    Eh  (    0x3d      (      )      e4        (  sh_xst   (      120",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,17,160.0,28.0,3.172050096613734,43.0,16.0,82.0,19.0,0.26875,0.1,0.5125,0.11875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
attack,"1'    (      )LIS'      |(      ||ct     (  (       (    =     0x71  3,    1,1       ( 622    (  |  )    fxre    (  )        (     =      ,chn     se UMET 7  DI",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,18,160.0,30.0,2.4779600988107964,21.0,11.0,105.0,23.0,0.13125,0.06875,0.65625,0.14375,2.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1r(   )    esy __5amied1,  0x54,    904w5706233 9,    (   2,042     ( 90    )        (      a  )        (      )     3      se   (      drour   0x717066        ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,19,160.0,26.0,2.841603695428539,20.0,31.0,93.0,16.0,0.125,0.19375,0.58125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1'  (        (      won(   fro   )     9050x062   (      (     12  0x717067a71d  (     ( E    0c5lher    s_se   se   (      =      )       (       (       (    ,error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,20,160.0,27.0,2.4865488280451333,21.0,21.0,102.0,16.0,0.13125,0.13125,0.6375,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1747,rocNhear     (      (       (  03   adrr..gleecdhet    )    4      58047,  6270458 coct    (  399       0x7,   (  ,022    )        (        (   ( ||   (   ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,21,160.0,28.0,3.016093870486737,26.0,27.0,88.0,19.0,0.1625,0.16875,0.55,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1'    (      se   )T    1amadd67  syselecat    )       (      (       )   37     (   ,08 1  flt_o   (    ccas  D (    065s7471',  0  (      (      FA.IRQsecat *",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,22,160.0,34.0,3.098090217229011,37.0,17.0,88.0,18.0,0.23125,0.10625,0.55,0.1125,2.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1vCT3/      0x    (      se  44 selncoat  90lx70l5c7a75713     )   ( , | )      6,0404u5880x, =   co_to  )_   10x713,0x7slser (       (    (        (     0x5427",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,23,160.0,32.0,3.5293091101052467,33.0,37.0,72.0,18.0,0.20625,0.23125,0.45,0.1125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"13Uhcaedut    (  1,0x_w45    s.yechr_adu71poue(_n8,0x7,  5433      ,|lnct  Se||||ct    ,d9      ,506    )      )       (    )   ,  *  ||  bse     )      64  lse",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,24,160.0,36.0,3.6408424746675325,40.0,21.0,73.0,26.0,0.25,0.13125,0.45625,0.1625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"-342   )   ROgy  (  9     (       (      (    92,42   )    sect    x""   ) )         90n64       (      s  (   (      1    )       se|t     (     )        )    4",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,25,160.0,24.0,2.068200784176051,14.0,14.0,113.0,19.0,0.0875,0.0875,0.70625,0.11875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1' >     (       (   1    ||cod  e (       (      gr  (   (    13       (     (    *    1, , )        tE,   (0    (   t    (  ,,  =  or   ssecatse   (    (     ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,26,160.0,22.0,2.0973681711094003,19.0,6.0,110.0,25.0,0.11875,0.0375,0.6875,0.15625,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
attack,"1'   (        soe     (       =   |   (       (   D_v12  t  (      29      (    0x5,   )   ( ,   0  )     0xr'syecOT  (      (     1    (     se     )      ,  a",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,27,160.0,26.0,2.1848733003453864,18.0,10.0,111.0,21.0,0.1125,0.0625,0.69375,0.13125,2.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"q'oxt9    (      ||,0x5 Ew   (    f1      (   000x713      ,   )    x.M   (   c    )(   0x7171706   (  (     (       )      (      nct      (c   (   se0cadr   |",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,28,160.0,29.0,2.6530768859478084,23.0,19.0,97.0,21.0,0.14375,0.11875,0.60625,0.13125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"  90x71,    (   d9        0x3    )    *        (     )    90  (    , drom   19    (    D7,7  lelht  1   wvpt   (       en   (   ||  (    (        (     ,1,, ( ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,29,160.0,26.0,2.4151495846111057,19.0,15.0,105.0,21.0,0.11875,0.09375,0.65625,0.13125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack," (   (      (   ,042    )    ||ct     ( (     0x7123      Fal    )E""         (     (     (   , 0dt    s.)    0x71d3       ( x  )    91       ,d     ( 0x7r7 ent ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,30,160.0,26.0,2.481703992930757,19.0,18.0,102.0,21.0,0.11875,0.1125,0.6375,0.13125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,"1,71 ,    )  0x7re   (   (      ,)    0x7169     (     se||cat      (  |_U_   s )  0couut   sse   se   )   ct    4l   g84d540,   t  )   )      ct    (      (   ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V4__raw_character__len160__gpre80__reward_off__seed88,31,160.0,27.0,2.8256771548921855,29.0,17.0,93.0,21.0,0.18125,0.10625,0.58125,0.13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
