id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance
GAN_000048,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.653095507079879
GAN_000049,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.10305180691239
GAN_000050,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.740433489649531
GAN_000051,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.0986757218655825
GAN_000052,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8681820703473195
GAN_000053,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.964806505691409
GAN_000054,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.0314996123953954
GAN_000055,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7177575375874454
GAN_000056,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.2874606272098723
GAN_000057,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.658963534623107
GAN_000058,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7779538599784828
GAN_000059,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.5514688267586245
GAN_000060,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.39836922396105
GAN_000061,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.8082042759154398
GAN_000062,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.6862366407546276
GAN_000063,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.653229774302201
GAN_000064,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.729032600130488
GAN_000065,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.9952248552277525
GAN_000066,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.7457600346596216
GAN_000067,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.692009069001114
GAN_000068,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.86186141558744
GAN_000069,attack,boolean,1' and 2908  =  8067--,nearest_attack_euclidean,R000261,2.9380483406079243
GAN_000070,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.863570504286706
GAN_000071,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.933668229860392
GAN_000072,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.893817793439594
GAN_000073,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.7232115842021654
GAN_000074,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.777168842268356
GAN_000075,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8095413448631357
GAN_000076,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.981703038009351
GAN_000077,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.8816905620524667
GAN_000078,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8947152950232375
GAN_000079,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.988625445404589
GAN_000080,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.664587006176932
GAN_000081,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.253261853959115
GAN_000082,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.894914791384816
GAN_000083,attack,boolean,1 and 8398  =  1891-- naov,nearest_attack_euclidean,R000238,2.8300841586492798
GAN_000084,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,3.0366224106454567
GAN_000085,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.68275484670579
GAN_000086,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.0819728368283363
GAN_000087,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.879655063909089
GAN_000088,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.8880295883206286
GAN_000089,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.9616255569671788
GAN_000090,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.641918764717903
GAN_000091,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7608948555987984
GAN_000092,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.0355243750781358
GAN_000093,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,2.8991392196778527
GAN_000094,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.690153976415075
GAN_000095,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.7115099923307127
GAN_000096,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.914500698315113
GAN_000097,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.5894655813645553
GAN_000098,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.6935904346285073
GAN_000099,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7071047611954193
GAN_000100,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.021308538452636
GAN_000101,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.0057792560199674
GAN_000102,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.04207802913312
GAN_000103,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.189947673073924
GAN_000104,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8638710098374003
GAN_000105,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.578541255820696
GAN_000106,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.7843829065367367
GAN_000107,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7898006578741126
GAN_000108,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.828273623073021
GAN_000109,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.590137911889568
GAN_000110,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8911491985631246
GAN_000111,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.021434793378875
GAN_000112,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.8969321195041324
GAN_000113,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.9324759591727814
GAN_000114,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.5905576580586165
GAN_000115,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.961504532144801
GAN_000116,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.872265713271696
GAN_000117,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.830682269357343
GAN_000118,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.6989012107291668
GAN_000119,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.1320093043816213
GAN_000120,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.0032136927598767
GAN_000121,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.014858204420175
GAN_000122,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.0499241916123667
GAN_000123,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.248857299495822
GAN_000124,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7121739644477847
GAN_000125,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.9002496911762217
GAN_000126,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7408935302978423
GAN_000127,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7413160259052867
GAN_000128,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8635488034538366
GAN_000129,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.007915812802223
GAN_000130,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.815197878678439
GAN_000131,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.764311282885673
GAN_000132,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.0337768484397794
GAN_000133,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.8148234398034786
GAN_000134,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.7387193034985087
GAN_000135,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.1587158978552963
GAN_000136,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.9475470772553765
GAN_000137,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.937232159936435
GAN_000138,attack,boolean,1 and 8398  =  1891-- naov,nearest_attack_euclidean,R000238,2.831829988425595
GAN_000139,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7385035093931505
GAN_000140,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7709749725582693
GAN_000141,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.636916821208877
GAN_000142,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.1230460987882473
GAN_000143,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.633365698840004
GAN_000144,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.3480901847841764
GAN_000145,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,3.181062322957009
GAN_000146,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7793816119780748
GAN_000147,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.772195592620051
GAN_000148,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.818911699501427
GAN_000149,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7332364639126645
GAN_000150,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.1099496946938503
GAN_000151,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.0510291999443617
GAN_000152,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.006869388208652
GAN_000153,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7620816755329645
GAN_000154,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.0851397653700827
GAN_000155,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.089099130504914
GAN_000156,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.2415220380771914
GAN_000157,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.887775238092293
GAN_000158,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.832621755168694
GAN_000159,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,3.080319275353935
GAN_000160,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.176694374946154
GAN_000161,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,3.107219489673785
GAN_000162,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.6966486348599292
GAN_000163,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.8896904467765556
GAN_000164,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.8178199722380577
GAN_000165,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.798994594234459
GAN_000166,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,3.179027381210198
GAN_000167,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7553152277506747
GAN_000168,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.9625462040788553
GAN_000169,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.072340787203878
GAN_000170,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,3.0166687813857993
GAN_000171,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.706450117840456
GAN_000172,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.617676952235153
GAN_000173,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.8898529095108003
GAN_000174,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.779458677138197
GAN_000175,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.105960722142268
GAN_000176,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.176004499818115
GAN_000177,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.576063829145697
GAN_000178,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.8314345671673236
GAN_000179,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.0629421239308967
GAN_000180,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.0742744253475234
GAN_000181,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.921853440944901
GAN_000182,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.0076993426741305
GAN_000183,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8116229942421063
GAN_000184,attack,boolean,"-3109"" or elt  (  1032  =  1032,3623  )  ",nearest_attack_euclidean,R000203,2.9130278352450376
GAN_000185,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.8934278139337084
GAN_000186,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.1945760156580305
GAN_000187,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.83771563934909
GAN_000188,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,3.2371870723248466
GAN_000189,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7873415076603645
GAN_000190,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7687391881457923
GAN_000191,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.531619547875873
GAN_000192,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.7588581071433613
GAN_000193,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.635028700457154
GAN_000194,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.6306811476989984
GAN_000195,attack,boolean,1 and 7533  =  7533-- spzi,nearest_attack_euclidean,R000188,3.094597526457214
GAN_000196,attack,boolean,1 and   (  1977  =  6852  )  *6852-- clxl,nearest_attack_euclidean,R000233,2.808663455330085
GAN_000197,attack,boolean,"1"" and 9468  =  7105--",nearest_attack_euclidean,R000176,3.2449895217751283
GAN_000198,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.922516204720424
GAN_000199,attack,boolean,"1"" and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000110,2.9638779586741575
GAN_000200,attack,boolean,"-9996' or make_set  (  1237  =  7111,7111  )  ",nearest_attack_euclidean,R000111,2.673009662557022
